Y,M,D,W,H,S,SNODP,SWGDN,LWGAB,T2M,SWLAND,GHTSKIN,HFLUX,SPEED,TLML,TSH,EVPSOIL,LWLAND,TS,QV2M,SLP,T_12
1992,5,9,1,0,0,0.427891999483109,195.575698852539,241.777389526367,-5.6822570800781,85.4142227172852,-0.596628487110138,5.57017230987549,2.98157238960266,-5.47992553710935,-4.94818725585935,0,-50.6740570068359,-6.03827514648435,0.0022070095874369,101303.8515625,0
1991,5,19,1,0,0,0.0829816907644272,224.267135620117,281.369598388672,0.0693603515625227,195.961547851562,62.5985794067383,10.6112861633301,2.15799570083618,-0.319036865234352,1.47860107421877,35.5862197875977,-50.4400634765625,0.681573486328148,0.0034733023494482,101860.3125,0
1999,6,21,0,0,1,0.129301697015762,329.423828125,252.895812988281,0.399743652343773,292.310028076172,6.21509075164795,30.7924880981445,12.4010467529297,-0.313696289062477,1.09206542968752,74.8398590087891,-79.4182510375977,0.898706054687523,0.0034362361766398,101486.9296875,1
1989,11,15,0,0,2,0.174886792898178,0.214848831295967,158.664169311523,-26.7439178466797,0.110834807157516,-14.4261465072632,5.53246974945068,1.86004829406738,-25.9605163574219,-20.9314636230469,0.0250110980123281,-17.4973526000977,-29.0828918457031,0.000334941985784,102105.6171875,0
1998,4,18,1,0,0,0.400779515504837,104.575775146484,284.452514648438,-2.79288330078123,45.6632270812988,0.846757054328918,5.38739776611328,5.25474166870117,-3.1973937988281,-2.26730957031248,0,-19.622522354126,-2.64069213867185,0.0029298805166035,100457.0546875,0
1987,7,1,0,0,1,0.0059679164551198,160.807052612305,326.599609375,3.70171508789065,144.187591552734,18.0689506530762,-1.26956820487976,9.09312915802002,3.76308593750002,4.12322387695315,39.5076789855957,-19.7669506072998,3.1512390136719,0.0048168837092816,101468.7578125,0
1988,4,27,0,0,0,0.329616516828537,209.037033081055,218.080078125,-10.5200256347656,100.146957397461,-8.12226867675781,32.3535003662109,16.7232704162598,-11.3878540039062,-9.64999999999998,0,-54.6609764099121,-9.46146240234373,0.0015901183942332,101096.109375,0
1999,7,22,0,0,1,0.17333297431469,187.023483276367,296.783782958984,0.688836669921898,159.481536865234,14.3606367111206,17.8230686187744,5.84513139724731,0.0440917968750227,1.39531860351565,35.4273719787598,-33.7708969116211,1.20760498046877,0.0037845107726752,101324.3671875,1
1996,4,21,1,0,0,0.451206266880035,150.573394775391,250.734191894531,-9.04916992187498,62.3226547241211,0.140296056866646,12.9157438278198,3.36759042739868,-9.67401733398435,-7.34165039062498,0,-28.9664192199707,-7.77570190429685,0.0016672539059072,101601.75,0
1994,2,22,0,0,3,0.459480047225952,13.2714128494263,216.793426513672,-19.8091033935547,5.54805278778076,0.282567054033279,18.6511363983154,5.68334531784058,-20.42392578125,-17.4970458984375,0,-9.7893590927124,-18.5029968261719,0.0006305787246674,104540.34375,0
1998,7,22,0,0,1,0,243.283279418945,299.487030029297,7.88698730468752,214.142852783203,12.4885129928589,-9.19408988952637,11.8639307022095,8.42421875000002,7.6800476074219,64.186164855957,-63.3321647644043,6.77504882812502,0.0062269163317978,101311.2265625,1
1990,12,12,0,0,2,0.265255898237228,0,207.970291137695,-22.1677612304687,0,-3.95238137245178,13.7952737808228,3.99741506576538,-22.3995880126953,-18.3344787597656,0,-7.62975692749023,-21.0009521484375,0.0005185019108466,100524.75,0
1992,8,28,0,0,1,0.106597594916821,174.362609863281,231.440795898438,1.59401855468752,156.326217651367,2.17885804176331,7.66588497161865,6.63310670852661,1.38039550781252,2.5203796386719,27.4398937225342,-91.8064041137695,1.84905395507815,0.0036049447953701,102346,1
1998,4,13,0,0,0,0.431870222091675,162.088455200195,216.279678344727,-6.73154296874998,72.0947647094727,-2.16669392585754,-1.40914809703827,3.80940818786621,-5.21393432617185,-8.1881164550781,0,-57.0921058654785,-9.2480529785156,0.0020162935834378,100905.8359375,0
