Y,M,D,W,H,S,SNODP,SWGDN,LWGAB,T2M,SWLAND,GHTSKIN,HFLUX,SPEED,TLML,TSH,EVPSOIL,LWLAND,TS,QV2M,SLP,T8
2002,11,23,1,0,2,0.263770401477814,0.0969760417938232,256.756042480469,-4.82248535156248,0.0441778041422367,0.402881473302841,-38.8394050598145,10.5396003723145,-2.94867553710935,-6.41025390624998,0,-30.6510982513428,-6.4105285644531,0.0023165314923971,100985.21875,0
2013,4,22,0,0,0,0.643034934997559,224.944458007812,199.906509399414,-6.8642639160156,97.726203918457,1.37942004203796,-18.2345638275146,7.98666334152222,-4.29947509765623,-8.3486389160156,0,-79.8561630249023,-8.34894409179685,0.0018584155477583,102571.9609375,0
2011,11,7,0,0,2,0.300900518894196,4.11861181259155,198.884948730469,-22.2338012695312,1.73346352577209,-4.8145112991333,-12.6409997940063,5.82569169998169,-19.8817657470703,-24.1337188720703,0,-19.3779792785645,-24.1337646484375,0.0005126289324834,100123.84375,0
2015,10,17,1,0,2,0.273775488138199,38.4538993835449,202.420959472656,-10.1688598632812,17.6539764404297,-11.0302143096924,-7.27499532699585,2.73547029495239,-6.30121459960935,-18.2352813720703,0,-37.5732192993164,-18.235708618164,0.0014334121951833,100437.6796875,0
2014,1,16,0,0,3,0.495245754718781,0.0173717681318521,156.561920166016,-31.5606140136719,0.008192722685635,-11.4754657745361,-3.53709077835083,2.03221368789673,-29.4760345458984,-37.7392791748047,0,-17.838565826416,-37.7383178710937,0.0002152591187041,101311.3046875,0
2007,10,9,0,0,2,0.1733328551054,49.7099990844727,194.772903442383,-10.1117004394531,38.6973686218262,-20.7211284637451,-9.52139759063721,5.84783840179443,-8.48245849609373,-10.8723205566406,4.55288219451904,-63.7625541687012,-11.2153381347656,0.0013792992103844,101166.625,0
2002,4,7,1,0,0,0.487472236156464,145.614166259766,174.806518554688,-18.093374633789,62.4675407409668,-4.78153705596924,-4.87243938446045,5.14740753173828,-15.1831420898437,-20.9047302246094,0,-56.6494522094727,-20.9050048828125,0.0006820723647251,103343.578125,0
2006,1,26,0,0,3,0.446347028017044,1.71189773082733,147.997329711914,-35.0883087158203,0.76330953836441,-8.23576927185059,-8.39613723754883,3.68250870704651,-31.488394165039,-40.5312866210937,0,-18.2639350891113,-40.5315460205078,0.000151811123942,101283.4921875,0
2009,5,18,0,0,0,0.192406430840492,185.533645629883,282.296020507812,1.89763793945315,96.5168838500977,12.3617324829102,-40.0693244934082,9.56551074981689,4.65700683593752,0.418603515625023,5.94155263900757,-32.9007987976074,0.341729736328148,0.0038256847765296,101384,1
2004,9,28,0,0,2,0.173884734511375,53.2020683288574,237.328689575195,-5.65323486328123,28.6194458007812,-10.2455348968506,-44.160774230957,11.4257383346558,-5.48862304687498,-6.16010131835935,6.35124158859253,-49.0441627502441,-6.25845947265623,0.0021504976321011,100361.1328125,0
